,county_state,all_pubs_tot_circ_household,tot_households_est,diff_margin_gop_2016_2012,pct_uninsured,unemployment_rate,pct_white_nonhispanic,any_college_aggregate,fips,fips2,trump_win,margin_gop_2016,margin_gop_2012,turnoutcvap
520,EAGLE//CO,0.0687780269058,17840.0,-5.23305253275,18.6,3.1,67.0210742544,71.2748000775,8037.0,8037.0,0,-19.8973950732,-14.6643425404,0.6985991
521,WASHINGTON//KS,0.0687960687961,2442.0,3.32333844494,8.6,3.0,94.477664439,52.0337301587,20201.0,20201.0,1,65.670526709,62.3471882641,0.66808486
522,BARNWELL//SC,0.0689117929051,8344.0,10.5172219536,15.4,5.9,51.434518961,41.7323933831,45011.0,45011.0,1,5.20097056652,-5.31625138707,0.60144484
523,MOREHOUSE//LA,0.0689193069781,10447.0,5.78362758276,18.7,8.7,49.8334073745,35.6105939716,22067.0,22067.0,1,11.3651704354,5.58154285261,0.61363173
524,LINCOLN//NV,0.0690387679235,1883.0,5.01867454334,16.7,4.8,84.1740469773,58.0469644903,32017.0,32017.0,1,65.009380863,59.9907063197,0.54139841
525,MORGAN//GA,0.0691804300405,6418.0,3.33584785265,14.0,4.8,71.7430167598,47.621014373,13211.0,13211.0,1,41.3460519343,38.0102040816,0.67928809
526,LINN//KS,0.0693448110952,4182.0,16.169319669,9.5,5.8,94.3849706129,50.9683230746,20107.0,20107.0,1,62.0705772377,45.9012575687,0.61572915
527,MITCHELL//TX,0.0693788594261,2753.0,12.4781564519,20.1,7.1,48.6966953866,40.459697733,48335.0,48335.0,1,65.1598173516,52.6816608997,0.32840109
528,KNOX//MO,0.0698638247484,1689.0,29.4759668163,21.7,3.3,96.4807930607,41.8731778426,29103.0,29103.0,1,55.3829673273,25.907000511,0.63690352
529,SCOTT//TN,0.0699241786015,8309.0,16.7754284325,14.8,7.6,97.6273646963,29.7482526973,47151.0,47151.0,1,71.7394356311,54.9640071986,0.4006049
530,HUNT//TX,0.0701219512195,30832.0,5.16020492436,19.4,4.0,73.5156498433,48.782212716,48231.0,48231.0,1,56.3251563252,51.1649514008,0.4465847
531,CAMDEN//GA,0.0702328576027,18638.0,6.20312047236,13.1,5.5,70.518028963,59.8574821853,13039.0,13039.0,1,33.8539176627,27.6507971903,0.48191708
532,KIMBLE//TX,0.070351758794,1990.0,-0.0209081306527,24.6,3.7,74.8328131966,47.6657060519,48267.0,48267.0,1,76.6580976864,76.679005817,0.54598337
533,YANCEY//NC,0.0703883495146,7416.0,18.6245258274,16.7,4.9,92.9959100204,49.2374056386,37199.0,37199.0,1,32.4836867863,13.8591609589,0.68551445
534,CHILTON//AL,0.0703947773603,16237.0,6.27028438938,16.0,5.3,80.533558502,39.1761672096,1021.0,1021.0,1,66.606409203,60.3361248136,0.55266112
535,CUMBERLAND//TN,0.070562931712,24177.0,8.74456166436,13.8,5.9,94.9386476373,44.9399458471,47035.0,47035.0,1,57.8294927371,49.0849310727,0.54935884
536,DAWES//NE,0.0706175574633,3611.0,12.8994285078,15.3,2.3,86.2412434326,65.1575516117,31045.0,31045.0,1,49.5807713807,36.6813428729,0.51078737
537,MERIWETHER//GA,0.070628226111,7943.0,9.73139714964,17.7,6.3,56.7075174907,34.626885959,13199.0,13199.0,1,15.4231565189,5.69175936926,0.56527168
538,LEE//KY,0.0706540748513,2859.0,11.4128762733,13.6,7.2,96.4601769912,28.8940809969,21129.0,21129.0,1,64.1006383778,52.6877621045,0.45530418
539,ST. LOUIS//MN,0.0706605949494,84545.0,17.8172457562,6.4,5.1,91.6800494748,63.6918013034,27137.0,27137.0,0,-11.8083767751,-29.6256225313,0.72135156
540,WILKES//GA,0.0708936595107,4006.0,4.67267384474,16.1,6.3,51.7165448904,36.2732566397,13317.0,13317.0,1,16.2192393736,11.5465655289,0.61565471
541,ADAMS//OH,0.0709154540431,10858.0,29.3364211599,14.7,6.5,96.7055156045,34.3848085374,39001.0,39001.0,1,55.6087860436,26.2723648837,0.52135783
542,FAYETTE//TX,0.0709353421218,9558.0,4.18954427118,15.9,3.7,72.6105678297,42.7787422299,48149.0,48149.0,1,59.1259407018,54.9363964306,0.57422394
543,JACKSON//OH,0.071026885448,12981.0,28.1201692279,11.3,7.0,96.1618067815,40.8716401783,39079.0,39079.0,1,48.916081275,20.7959120471,0.53911287
544,LIBERTY//FL,0.0711056309083,2433.0,16.0075244114,22.0,5.1,73.5141651597,33.7648705388,12077.0,12077.0,1,57.3899848255,41.3824604141,0.51381689
545,HAYWOOD//TN,0.0712043378995,7008.0,11.0669616374,13.3,5.9,45.1665935993,36.9582859925,47075.0,47075.0,0,-10.1699882767,-21.2369499141,0.5565455
546,SUNFLOWER//MS,0.0713446168312,8508.0,5.90631680049,19.9,8.0,25.0295582387,43.1935287274,28133.0,28133.0,0,-40.3146927493,-46.2210095498,0.52305609
547,GALLIA//OH,0.0713546160483,11590.0,29.4733384087,13.2,5.9,93.7477506952,39.3208566467,39053.0,39053.0,1,55.6323482682,26.1590098595,0.53641665
548,MINERAL//NV,0.0713567839196,1990.0,16.4773204032,16.5,5.7,62.26456417,56.1804335091,32021.0,32021.0,1,27.1407110666,10.6633906634,0.55150586
549,LAMAR//AL,0.0713587487781,6138.0,15.8035055462,13.3,5.2,85.9973112573,40.2815214136,1075.0,1075.0,1,69.0232289713,53.2197234251,0.64697814
550,MONROE//MO,0.0714489040706,3513.0,26.8660138957,14.2,4.0,93.8824884793,41.8223533268,29137.0,29137.0,1,55.606462503,28.7404486073,0.60525948
551,GAINES//TX,0.0715939447907,5615.0,-0.712271174994,33.9,3.6,57.5861704377,32.7187646233,48165.0,48165.0,1,71.8160121501,72.5282833251,0.41382319
552,FURNAS//NE,0.0716168717047,2276.0,8.86728519958,10.8,2.3,94.8434622468,54.2436489607,31065.0,31065.0,1,69.5896328294,60.7223476298,0.59329182
553,RUSH//IN,0.0717372515125,6942.0,17.8882768277,13.3,3.3,96.4687187334,38.3633247644,18139.0,18139.0,1,52.2179096202,34.3296327925,0.53966588
554,DEWEY//OK,0.0718530524041,1851.0,6.6422324605,15.1,3.1,84.1867160189,47.6029502151,40043.0,40043.0,1,77.5601068566,70.9178743961,0.59134805
555,MONROE//AL,0.0718534380205,8406.0,6.54499897955,16.9,8.8,54.8363865508,36.1563736337,1099.0,1099.0,1,14.3446244477,7.79962546816,0.63482785
556,TOOMBS//GA,0.0719033798333,10681.0,6.43504772262,22.9,7.2,61.1503123852,40.0470534228,13279.0,13279.0,1,46.9257795345,40.4907318119,0.50610787
557,YUMA//CO,0.0719275549806,3865.0,10.0685359913,14.3,1.5,76.8483063328,56.7287784679,8125.0,8125.0,1,65.4802744425,55.4117384512,0.68989062
558,MEIGS//TN,0.0720779220779,4620.0,18.0102805273,14.3,6.4,94.8531922158,33.8125222763,47121.0,47121.0,1,57.5504523312,39.5401718039,0.42841336
559,COVINGTON//MS,0.0723202755058,6969.0,8.32229576455,16.1,4.7,61.3065584716,41.7395377889,28031.0,28031.0,1,24.5278725825,16.2055768179,0.6439324
560,CRAWFORD//KS,0.0724195154331,15065.0,16.6187519649,13.4,4.4,87.8714634643,61.7875153621,20037.0,20037.0,1,23.1185781727,6.49982620786,0.50298131
561,PERSHING//NV,0.0724915986558,2083.0,20.6947988371,19.6,4.7,66.7807200238,42.8884899262,32027.0,32027.0,1,49.0918264379,28.3970276008,0.37928015
562,GRIMES//TX,0.0725152692948,9005.0,6.90341992719,20.5,6.5,59.5675234598,42.4769757978,48185.0,48185.0,1,51.1230058774,44.2195859502,0.44452077
563,SALUDA//SC,0.0726731831704,7059.0,10.5938973373,19.9,3.6,58.23,38.1187400203,45081.0,45081.0,1,31.7326790513,21.138781714,0.60810393
564,AUDRAIN//MO,0.0727919767066,9273.0,17.3406197387,14.1,3.3,87.4413373153,37.0573139435,29007.0,29007.0,1,43.9510106542,26.6103909155,0.51380312
565,BUTLER//AL,0.0728649453823,8056.0,5.99981022308,12.3,6.5,53.3359536209,40.1543298085,1013.0,1013.0,1,13.5290731146,7.52926289149,0.61049843
566,BOUNDARY//ID,0.0731535756155,4265.0,13.3568388486,23.6,5.1,91.360277347,51.7128661088,16021.0,16021.0,1,55.4563106796,42.099471831,0.56241894
567,PRATT//KS,0.0732957457714,3902.0,7.19198841017,10.2,3.7,89.5266454461,63.214789284,20151.0,20151.0,1,53.9936941671,46.8017057569,0.52416492
568,JEFFERSON//PA,0.0733264787056,18479.0,14.3999445006,10.8,6.0,97.4506211458,37.4236623105,42065.0,42065.0,1,59.8134871436,45.4135426429,0.51418263
569,COPIAH//MS,0.0737804878049,9840.0,6.17044973608,18.6,5.6,45.1920749628,47.916555798,28029.0,28029.0,0,-5.26625230976,-11.4367020458,0.64892715
570,ST. FRANCIS//AR,0.0739130434783,9430.0,5.73882118532,16.0,4.5,41.2250868532,38.7645862327,5123.0,5123.0,0,-11.2790070157,-17.017828201,0.39979964
571,WASHAKIE//WY,0.0740318906606,3512.0,7.30027774786,16.9,3.7,82.3928571429,58.1155433287,56043.0,56043.0,1,64.0376850606,56.7374073127,0.6443367
572,HOOD RIVER//OR,0.0741238246428,8189.0,-3.53172021213,16.3,4.1,64.8336190602,55.5657532451,41027.0,41027.0,0,-30.2032167967,-26.6714965846,0.7157647
573,DAWSON//GA,0.074150736637,8213.0,-2.05577834829,14.5,4.3,92.9916640939,56.7985476399,13085.0,13085.0,1,72.2260273973,74.2818057456,0.59960276
574,LINCOLN//MS,0.0741937966597,12993.0,8.95709306989,15.5,4.9,67.1825111463,48.6436660521,28085.0,28085.0,1,40.0974132824,31.1403202125,0.63407755
575,MORGAN//IL,0.0742133815552,13825.0,14.4748354097,8.0,4.5,89.1884198241,49.119893723,17137.0,17137.0,1,29.8966249059,15.4217894961,0.51049143
576,TAYLOR//GA,0.0743024963289,3405.0,11.886811081,20.0,7.0,58.36209975,39.0589470002,13269.0,13269.0,1,22.5455614345,10.6587503534,0.55075121
577,ALLEGHANY//VA,0.0744727916237,6781.0,34.3846102628,8.7,4.9,92.0017428109,46.629308881,51005.0,51005.0,1,37.0654256775,2.68081541469,0.56166613
578,CARROLL//MO,0.0745033112583,3624.0,18.1517766039,11.0,4.2,94.843887423,39.0247801759,29033.0,29033.0,1,62.7149736299,44.563197026,0.62026286
579,BROWN//TX,0.0746145167356,13295.0,2.79361223134,16.7,4.1,73.4781804245,47.5782472613,48049.0,48049.0,1,74.4784572371,71.6848450057,0.49193919
580,TYLER//TX,0.0747991967871,7968.0,11.7455731277,17.5,7.9,79.4287578045,42.44470931,48457.0,48457.0,1,67.2355377086,55.4899645809,0.45098493
581,FRIO//TX,0.0748852732582,4794.0,14.2907986215,23.8,4.7,16.9749009247,31.8127908038,48163.0,48163.0,0,-6.29891912039,-20.5897177419,0.32506773
582,LOGAN//WV,0.0749127679271,14043.0,23.5049245598,13.4,8.1,95.8277404922,34.7844693433,54045.0,54045.0,1,63.2074705644,39.7025460045,0.41589275
583,BLEDSOE//TN,0.07498897221,4534.0,18.3406226643,16.2,7.0,90.3989478299,32.4176933953,47007.0,47007.0,1,58.6021505376,40.2615278734,0.41968673
584,GOSHEN//WY,0.0750371471025,5384.0,13.9737090445,13.0,2.8,86.4810986415,60.9279222152,56015.0,56015.0,1,61.2123335669,47.2386245224,0.53959298
585,LEE//AR,0.075173370319,3605.0,7.30882966014,16.1,4.2,41.049568533,29.3046594982,5077.0,5077.0,0,-16.844207723,-24.1530373832,0.42798024
586,MILLER//MO,0.075222175201,9452.0,16.5735465318,13.8,4.5,95.2195864722,43.7171552026,29131.0,29131.0,1,66.0154196601,49.4418731282,0.58625162
587,WEBSTER//MO,0.0752813348855,12885.0,17.0340445625,20.0,4.2,94.7369855546,45.2459841463,29225.0,29225.0,1,57.8550029958,40.8209584333,0.58640134
588,MARSHALL//MS,0.07530901877,13106.0,9.78060450054,17.7,4.8,48.2011818057,39.7882429891,28093.0,28093.0,0,-9.65437474486,-19.4349792454,0.57990873
589,PAULDING//OH,0.075464346019,7699.0,28.1863871306,8.7,4.1,92.6428385077,39.5301094891,39125.0,39125.0,1,48.5297444017,20.3433572711,0.63139451
590,COLUMBUS//NC,0.0755248568572,22006.0,14.2249845379,17.7,6.2,60.2079329023,47.8564890155,37047.0,37047.0,1,22.0944103613,7.86942582338,0.5601154
591,WAYNE//GA,0.075601033181,10066.0,10.5238583933,22.0,6.4,71.0643679691,39.9682161303,13305.0,13305.0,1,58.866615266,48.3427568727,0.46265939
592,LANGLADE//WI,0.0756341099506,8713.0,19.6280099747,9.2,4.3,94.885172114,46.6936666434,55067.0,55067.0,1,31.4673536114,11.8393436367,0.67786413
593,JEFFERSON//IN,0.0757838348826,12694.0,20.8709940732,12.7,4.3,93.4335808708,47.1787404441,18077.0,18077.0,1,31.2978233415,10.4268292683,0.52331352
594,PENDLETON//KY,0.0758028379388,5356.0,26.6110771532,8.6,4.2,97.1131321483,36.0008103728,21191.0,21191.0,1,57.2760572761,30.6649801229,0.49526468
595,GARRARD//KY,0.0758265089475,6594.0,6.90438614285,13.8,4.2,94.2330348728,40.7866108787,21079.0,21079.0,1,58.4657822146,51.5613960718,0.54570067
596,CLEAR CREEK//CO,0.0758685889861,4231.0,8.89051933138,9.1,2.6,90.6742556918,74.8226950355,8019.0,8019.0,0,-2.87418655098,-11.7647058824,0.76822466
597,POTTER//PA,0.0758734442945,6669.0,17.7119653078,10.5,6.9,96.8924440352,39.5799545897,42105.0,42105.0,1,63.610646779,45.8986814712,0.52763468
598,BRYAN//OK,0.0759980759981,16632.0,11.124895014,19.6,4.0,72.6314114947,50.8661959704,40013.0,40013.0,1,55.5789473684,44.4540523544,0.40049747
599,HOLMES//MS,0.0760124610592,6420.0,1.965274182,18.9,9.1,16.2902194758,35.0203503805,28051.0,28051.0,0,-66.2739531583,-68.2392273403,0.67555988
600,CALHOUN//AR,0.0762352941176,2125.0,4.09346826127,14.1,3.5,72.9837940896,31.3972162741,5013.0,5013.0,1,40.8,36.7065317387,0.50629115
601,BURKE//GA,0.076277462355,8102.0,8.75051147683,17.5,7.1,46.8900769331,37.7036885525,13033.0,13033.0,0,-2.55614973262,-11.3066612095,0.58557028
602,BLAINE//ID,0.0764231286419,8924.0,-8.54670442561,16.6,3.3,77.2818996668,72.2985592316,16013.0,16013.0,0,-28.6860020517,-20.1392976261,0.71988618
603,MCINTOSH//OK,0.07643616386,8373.0,18.6338514642,19.2,8.6,68.6390532544,44.7425769545,40091.0,40091.0,1,42.4604171902,23.8265657261,0.44674188
604,WASHITA//OK,0.0765086206897,4640.0,8.66504163544,12.1,6.3,84.3248347498,46.9040247678,40149.0,40149.0,1,70.5056179775,61.8405763421,0.51046377
605,CLARION//PA,0.0765634870499,15830.0,11.3168477467,9.6,5.5,96.4617022355,41.7034676088,42031.0,42031.0,1,47.4171958126,36.1003480659,0.51363069
606,STUTSMAN//ND,0.0765919876393,9061.0,20.4284718153,8.5,2.1,93.6468020497,53.5522511359,38093.0,38093.0,1,42.4833970618,22.0549252465,0.57655227
607,CHARLES MIX//SD,0.0766319772942,3171.0,22.293263944,19.7,2.9,63.2644225566,50.7488679902,46023.0,46023.0,1,42.1497232741,19.8564593301,0.58214945
608,FOREST//WI,0.0766404199475,3810.0,32.0769123542,15.1,5.4,80.9508196721,46.1395636701,55041.0,55041.0,1,26.7140004438,-5.3629119104,0.64442724
609,DECATUR//IN,0.0767321818543,10074.0,16.8349142654,13.0,3.0,95.3125,43.274356357,18031.0,18031.0,1,57.3862100045,40.5512957391,0.53586584
610,SEDGWICK//CO,0.0767613038906,951.0,20.2837358554,11.3,2.1,80.1268498943,55.6404230317,8115.0,8115.0,1,54.8387096774,34.554973822,0.72685575
611,EVANS//GA,0.0768458061276,3982.0,7.2512617834,17.7,4.4,56.6395413353,36.4653564768,13109.0,13109.0,1,35.3692393115,28.1179775281,0.47514024
612,VERNON//MO,0.0768656716418,8040.0,18.921987156,17.0,3.9,94.4055944056,46.6216216216,29217.0,29217.0,1,56.203358209,37.2813710529,0.54690284
613,ZAPATA//TX,0.0770422847022,4517.0,10.3835066654,33.4,10.5,6.3670673749,27.3058557426,48505.0,48505.0,0,-32.801531589,-43.1850382545,0.5090099
614,KLICKITAT//WA,0.077196998601,7863.0,8.5622797107,12.2,6.8,82.2958693564,59.6552184953,53039.0,53039.0,1,16.3201136018,7.75783389109,0.66067928
615,LAFAYETTE//MS,0.0773047190493,17334.0,-0.770005541162,11.2,3.8,70.4371787606,68.2657988663,28071.0,28071.0,1,14.7846451482,15.5546506893,0.48002052
616,TAYLOR//FL,0.0773175542406,7605.0,13.1913106765,14.1,5.3,72.2856513114,37.1169747082,12123.0,12123.0,1,51.4495096454,38.258198969,0.50127989
617,ELBERT//GA,0.0773502066116,7744.0,14.2922156003,15.3,6.4,63.832727645,31.1692148608,13105.0,13105.0,1,34.9089989889,20.6167833886,0.55072391
618,LEE//TX,0.0773849232822,5996.0,9.29303545939,17.1,3.9,64.0842534806,43.9892424922,48287.0,48287.0,1,55.5657773689,46.2727419095,0.5255996
619,SWISHER//TX,0.0774865073246,2594.0,7.74411079863,16.7,4.0,49.2545053805,43.2405165456,48437.0,48437.0,1,55.2054794521,47.4613686534,0.41329125
620,REEVES//TX,0.0775026910657,3716.0,8.58366211946,18.6,4.9,20.1142534734,33.9922195353,48389.0,48389.0,0,-7.60050251256,-16.184164632,0.3247551
621,FAYETTE//IN,0.0775492716367,9336.0,31.2197821189,16.1,5.2,95.9870441257,37.5989366201,18041.0,18041.0,1,48.1322140609,16.9124319419,0.48285514
622,BENTON//MS,0.0775978407557,2964.0,13.0901489725,16.4,5.2,60.2361275089,38.7192982456,28009.0,28009.0,1,13.1881881882,0.0980392156863,0.62823117
623,WINN//LA,0.0778160711047,5513.0,6.40359251862,17.7,7.2,65.3180747223,36.4264176637,22127.0,22127.0,1,46.5138190955,40.1102265769,0.56286711
624,WASHINGTON//NC,0.0778374233129,5216.0,3.31689904667,13.7,7.6,45.0505209978,41.4522058824,37187.0,37187.0,0,-15.2085036795,-18.5254027261,0.6636948
625,CRENSHAW//AL,0.0780234070221,5383.0,10.0207446953,12.3,5.8,70.4907447266,39.9455383326,1041.0,1041.0,1,45.5534229047,35.5326782093,0.61357671
626,CAMDEN//MO,0.078039168856,16748.0,14.8300187079,16.8,4.9,94.7048512305,51.7053579578,29029.0,29029.0,1,54.1655396267,39.3355209188,0.62629199
627,RED RIVER//LA,0.0780430984275,3434.0,5.45954438335,17.3,5.9,57.8185109753,32.9531709003,22081.0,22081.0,1,10.2442333786,4.78468899522,0.71600753
628,STE. GENEVIEVE//MO,0.0780439960768,7137.0,31.9344463923,6.7,4.4,95.6364647026,44.6967866634,29186.0,29186.0,1,34.9332072349,2.99876084263,0.58767873
629,SAN JUAN//WA,0.0783601453036,7708.0,-4.04606748543,12.9,4.6,89.276761093,78.1815346226,53055.0,53055.0,0,-41.5714420625,-37.5253745771,0.81738734
630,CARTER//OK,0.0786365926009,17867.0,9.92823044622,16.4,4.9,71.3843359069,46.1612702366,40019.0,40019.0,1,52.6034640911,42.6752336449,0.48570779
631,DEAF SMITH//TX,0.0787859218599,6194.0,-0.757199064485,21.6,3.2,27.8150168875,41.3152251608,48117.0,48117.0,1,41.0854558438,41.8426549083,0.40290299
632,CLINTON//KY,0.0787973043027,3858.0,9.11279537976,12.8,5.8,96.2897526502,33.4290225348,21053.0,21053.0,1,73.2375392905,64.1247439108,0.56562388
633,KINGMAN//KS,0.0788423153693,3006.0,7.03937406529,11.9,4.2,94.2233632863,55.6751824818,20095.0,20095.0,1,58.3053946967,51.2660206314,0.53880507
634,CARLTON//MN,0.0788923719958,13398.0,24.5046097842,6.6,4.7,88.5562734532,57.7580566007,27017.0,27017.0,0,-1.66122155158,-26.1658313358,0.6797204
635,POPE//IL,0.0790960451977,1593.0,22.3168998425,6.8,6.5,93.1655506811,53.4307496823,17151.0,17151.0,1,61.1632270169,38.8463271744,0.61549014
636,CHILDRESS//TX,0.0794646591384,2391.0,6.94344543213,14.1,3.0,64.3433914152,46.8164794007,48075.0,48075.0,1,74.3282149712,67.3847695391,0.37140319
637,ROWAN//KY,0.0794895808944,8542.0,13.4690249407,14.0,4.6,94.3112504236,51.0171109642,21205.0,21205.0,1,21.2821384075,7.81311346682,0.39551377
638,WILKES//NC,0.0796076143243,27422.0,12.4670387296,14.9,4.6,88.3270965683,42.8758839807,37193.0,37193.0,1,55.1711840228,42.7041452932,0.55667377
639,FREMONT//WY,0.0797782126549,15330.0,7.98830767238,19.5,6.0,70.5434915961,60.0577371479,56013.0,56013.0,1,42.1144895122,34.1261818398,0.55755454
640,ARMSTRONG//PA,0.0797924554761,28524.0,14.7795467596,8.1,6.4,97.3918415981,39.4948843954,42005.0,42005.0,1,51.9838402417,37.2042934821,0.54256159
641,BRULE//SD,0.0798258345428,2067.0,15.0707898659,11.6,2.2,85.8161350844,54.7598989048,46015.0,46015.0,1,43.4440559441,28.3732660782,0.60099488
642,STODDARD//MO,0.0798671647987,12045.0,20.0171864333,15.2,5.4,95.8239769414,40.459227881,29207.0,29207.0,1,69.3176683235,49.3004818903,0.55594724
643,MCNAIRY//TN,0.0800243111831,9872.0,15.1906729952,13.9,7.2,90.2271769528,35.1994746347,47109.0,47109.0,1,59.7110114599,44.5203384647,0.48874077
644,OKFUSKEE//OK,0.0800395256917,4048.0,16.894828273,21.6,6.1,62.0182887002,42.7207925577,40107.0,40107.0,1,46.9870327994,30.0922045264,0.38633594
645,LAKE//CA,0.0801689326863,26993.0,12.7578127028,16.7,6.5,72.5614888245,56.0494362533,6033.0,6033.0,0,-3.74089689536,-16.4987095981,0.4772599
646,GRANT//WA,0.0801765597207,30358.0,5.28031416109,18.6,7.3,55.9737156511,48.7095661018,53025.0,53025.0,1,37.9122434536,32.6319292926,0.53659934
647,CHEROKEE//TX,0.0802075695189,17729.0,5.47204509489,20.7,5.0,61.5982957766,44.8540938141,48073.0,48073.0,1,56.4636848093,50.9916397144,0.46204624
648,HICKMAN//TN,0.08028281446,8769.0,22.5926107491,17.6,4.5,90.7672033933,32.9739975123,47081.0,47081.0,1,49.7552177274,27.1626069783,0.40572527
649,HARDIN//TN,0.0803363387701,9871.0,12.5934490772,15.0,6.1,92.2277992278,35.2397333907,47071.0,47071.0,1,64.2275605589,51.6341114817,0.51490778
650,KAY//OK,0.0804857852608,18115.0,7.5799366833,17.0,5.9,76.0414153158,52.4427582535,40071.0,40071.0,1,50.2173265853,42.637389902,0.4796904
651,MONTEZUMA//CO,0.0805414226745,10417.0,6.71466347092,21.1,3.8,73.5447470817,60.7868090522,8083.0,8083.0,1,30.3085156619,23.593852191,0.63780808
652,CRAWFORD//MI,0.0806180718844,5954.0,21.8338755649,8.8,6.4,95.4587981288,52.0823267949,26039.0,26039.0,1,32.840626372,11.0067508072,0.60811561
653,TALLADEGA//AL,0.0807344704684,31424.0,9.52755916568,12.7,6.8,63.7093704336,42.9999643583,1121.0,1121.0,1,25.5524113432,16.0248521776,0.53527296
654,CALHOUN//MS,0.081053698075,5922.0,11.7841629128,15.7,4.5,65.3864358645,38.7226755314,28013.0,28013.0,1,39.0597886102,27.2756256974,0.65454787
655,CHASE//KS,0.0810810810811,1110.0,6.82274461741,9.6,3.4,92.4687729611,56.6321243523,20017.0,20017.0,1,48.5096870343,41.6869424169,0.60384887
656,HARDEE//FL,0.0811236545025,7618.0,9.8750967954,24.6,7.1,47.378768021,28.2071758599,12049.0,12049.0,1,40.7945097004,30.919412905,0.43985322
657,CAMPBELL//TN,0.0812128790247,15995.0,17.270666823,13.3,6.7,96.6920549582,30.4218864501,47013.0,47013.0,1,60.8765195138,43.6058526907,0.38172868
658,MOORE//TX,0.0813869142608,6893.0,-5.59093620705,21.0,2.9,35.0298460572,37.9936379859,48341.0,48341.0,1,54.6940326872,60.2849688942,0.46034905
659,RUSK//WI,0.0814233050168,6239.0,30.1121661462,10.6,4.6,95.9044368601,44.8722910217,55107.0,55107.0,1,34.0446720728,3.93250592665,0.64326501
660,TENSAS//LA,0.0814621409922,1915.0,6.01844574877,32.1,8.2,41.7126507255,33.7331334333,22107.0,22107.0,0,-5.85922139206,-11.8776671408,0.76163256
661,SHERIDAN//WY,0.0816505008745,12578.0,4.99585414653,10.8,3.8,91.700854126,67.3199482486,56033.0,56033.0,1,51.7375061676,46.7416520211,0.62425089
662,RANDOLPH//AL,0.0816601233875,8915.0,13.5050683146,14.3,5.1,75.1898622395,40.1762171201,1111.0,1111.0,1,53.3761105627,39.8710422481,0.60044861
663,ANDERSON//KS,0.0817073170732,3280.0,12.5358727429,12.8,3.7,94.959473151,51.5473527218,20003.0,20003.0,1,52.5175465365,39.9816737935,0.56448025
664,PHILLIPS//AR,0.0817455439459,8135.0,5.93907011417,17.9,5.0,35.2018047178,43.7466119415,5107.0,5107.0,0,-26.8204235567,-32.7594936709,0.53023475
665,RIO BLANCO//CO,0.0817888799355,2482.0,4.45619234435,10.1,3.9,84.5649582837,57.4177097821,8103.0,8103.0,1,68.3643771828,63.9081848384,0.69984573
